treatment,age,education,black,hispanic,married,RE74,RE75,change_earnings,pos74,pos75
0.0,44.0,12.0,1.0,0.0,1.0,18613.035,23632.257999999998,597.4099999999999,1,1
0.0,44.0,12.0,1.0,0.0,1.0,18613.035,23632.257999999998,597.4099999999999,1,1
0.0,36.0,12.0,1.0,0.0,1.0,18613.035,25064.516,15079.130999999998,1,1
0.0,26.0,12.0,0.0,0.0,1.0,18677.69,18261.29,6295.888999999999,1,1
0.0,23.0,14.0,0.0,0.0,1.0,18722.754,21662.903,9354.051,1,1
0.0,32.0,13.0,1.0,0.0,1.0,18808.961,14143.548,7790.116999999998,1,1
0.0,33.0,12.0,0.0,0.0,0.0,18808.961,16028.758,-1306.7669999999998,1,1
0.0,37.0,12.0,1.0,0.0,1.0,18808.961,16112.903,13701.024000000001,1,1
0.0,27.0,12.0,0.0,0.0,1.0,18808.961,17187.096999999998,697.0300000000025,1,1
0.0,43.0,12.0,0.0,0.0,1.0,18808.961,17903.226000000002,7346.798999999999,1,1
0.0,27.0,16.0,0.0,0.0,1.0,18808.961,17903.226000000002,-337.3790000000008,1,1
0.0,24.0,12.0,0.0,0.0,1.0,18808.961,17903.226000000002,-485.150999999998,1,1
0.0,24.0,12.0,0.0,0.0,1.0,18808.961,18798.387,4243.5740000000005,1,1
0.0,34.0,12.0,1.0,0.0,0.0,18848.147,30435.484,-6287.471,1,1
0.0,42.0,12.0,0.0,0.0,1.0,18879.495,17008.065,330.9500000000007,1,1
0.0,24.0,13.0,1.0,0.0,1.0,18881.453999999998,16112.903,-6320.777999999997,1,1
0.0,27.0,12.0,0.0,0.0,1.0,18924.558,11995.161,3241.3409999999967,1,1
0.0,23.0,12.0,1.0,0.0,1.0,19004.888,13427.419,-5705.349,1,1
0.0,26.0,16.0,0.0,0.0,1.0,19004.888,16112.903,7594.189999999999,1,1
0.0,27.0,12.0,1.0,0.0,1.0,19004.888,19693.548,205.5570000000007,1,1
0.0,37.0,12.0,1.0,0.0,1.0,19004.888,25959.677000000003,6855.327000000001,1,1
0.0,37.0,12.0,0.0,0.0,1.0,19016.644,20893.065,-2022.7880000000005,1,1
0.0,26.0,12.0,0.0,1.0,1.0,19055.828999999998,0.0,-5756.289999999999,1,0
0.0,23.0,12.0,0.0,0.0,1.0,19096.974,20683.596999999998,-2103.1179999999986,1,1
0.0,26.0,13.0,0.0,0.0,1.0,19200.815,14680.645,-729.2330000000002,1,1
0.0,27.0,16.0,0.0,0.0,1.0,19200.815,17688.387,-19200.815,1,1
0.0,27.0,12.0,0.0,0.0,0.0,19200.815,19514.516,4442.810000000001,1,1
0.0,29.0,14.0,0.0,0.0,1.0,19200.815,21483.871,3851.720000000001,1,1
0.0,25.0,16.0,0.0,0.0,1.0,19200.815,22558.065,14195.806,1,1
0.0,26.0,12.0,0.0,0.0,1.0,19263.511000000002,13024.597,5364.279999999999,1,1
0.0,22.0,14.0,0.0,0.0,1.0,19279.185,17616.773999999998,-1989.7839999999997,1,1
0.0,28.0,12.0,0.0,0.0,1.0,19298.778000000002,0.0,10255.753,1,0
0.0,46.0,12.0,0.0,0.0,1.0,19394.782,19201.21,1036.2659999999996,1,1
0.0,33.0,17.0,0.0,0.0,0.0,19396.741,0.0,-17856.949900000003,1,0
0.0,23.0,12.0,0.0,0.0,1.0,19396.741,12532.258,5724.611000000001,1,1
0.0,23.0,12.0,0.0,0.0,1.0,19396.741,12532.258,-19396.741,1,1
0.0,23.0,13.0,0.0,0.0,1.0,19396.741,17903.226000000002,11635.516999999996,1,1
0.0,26.0,16.0,0.0,0.0,1.0,19396.741,25780.645,6167.928999999996,1,1
0.0,24.0,16.0,1.0,0.0,0.0,19494.705,15217.742,4148.919999999998,1,1
0.0,37.0,12.0,1.0,0.0,1.0,19586.79,12030.968,-4809.523999999999,1,1
0.0,50.0,16.0,0.0,0.0,0.0,19592.668,0.0,4050.9569999999985,1,0
0.0,26.0,13.0,0.0,0.0,1.0,19592.668,0.0,4050.9569999999985,1,0
0.0,21.0,12.0,1.0,0.0,0.0,19592.668,716.12903,2573.230999999996,1,1
0.0,25.0,12.0,1.0,0.0,1.0,19592.668,5370.9677,5049.899999999998,1,1
0.0,24.0,13.0,1.0,0.0,1.0,19592.668,11637.097,-1150.6399999999994,1,1
0.0,24.0,12.0,1.0,0.0,0.0,19592.668,11995.161,-382.2230000000018,1,1
0.0,32.0,14.0,1.0,0.0,1.0,19592.668,12335.323,-4815.402,1,1
0.0,27.0,16.0,0.0,0.0,1.0,19592.668,12532.258,-1871.7710000000006,1,1
0.0,21.0,12.0,0.0,1.0,1.0,19592.668,12532.258,-1859.9490000000042,1,1
0.0,24.0,16.0,0.0,0.0,1.0,19592.668,12890.323,11439.589999999997,1,1
0.0,45.0,14.0,0.0,0.0,1.0,19592.668,13606.452,-1859.9490000000042,1,1
0.0,38.0,12.0,0.0,0.0,1.0,19592.668,13964.516000000001,-3306.643000000002,1,1
0.0,27.0,15.0,0.0,0.0,1.0,19592.668,14859.677,4050.9569999999985,1,1
0.0,20.0,12.0,1.0,0.0,1.0,19592.668,16709.081000000002,-6884.219000000003,1,1
0.0,23.0,12.0,1.0,0.0,1.0,19592.668,17008.065,2573.230999999996,1,1
0.0,33.0,12.0,0.0,0.0,1.0,19592.668,17008.065,5422.287,1,1
0.0,24.0,13.0,0.0,0.0,1.0,19592.668,17187.096999999998,2721.0030000000006,1,1
0.0,44.0,12.0,0.0,0.0,1.0,19592.668,17187.096999999998,-4224.312,1,1
0.0,34.0,12.0,1.0,0.0,1.0,19592.668,17366.129,-382.2230000000018,1,1
0.0,23.0,12.0,1.0,0.0,1.0,19592.668,17366.129,-4815.402,1,1
0.0,27.0,12.0,1.0,0.0,1.0,19592.668,17724.194,5528.684000000001,1,1
0.0,25.0,16.0,0.0,0.0,1.0,19592.668,17903.226000000002,6119.774000000001,1,1
0.0,22.0,12.0,0.0,0.0,1.0,19592.668,17903.226000000002,4050.9569999999985,1,1
0.0,24.0,16.0,0.0,0.0,0.0,19592.668,17903.226000000002,-2598.8120000000017,1,1
0.0,23.0,12.0,0.0,0.0,1.0,19592.668,17903.226000000002,-3337.6760000000013,1,1
0.0,31.0,16.0,0.0,0.0,1.0,19592.668,17903.226000000002,-1859.9490000000042,1,1
0.0,23.0,12.0,1.0,0.0,1.0,19592.668,17903.226000000002,7006.409999999996,1,1
0.0,27.0,12.0,0.0,0.0,1.0,19592.668,18082.258,13065.089,1,1
0.0,20.0,12.0,1.0,0.0,1.0,19592.668,18619.355,4050.9569999999985,1,1
0.0,20.0,12.0,0.0,0.0,1.0,19592.668,18798.387,-1859.9490000000042,1,1
0.0,52.0,15.0,0.0,0.0,1.0,19592.668,18798.387,-2155.4940000000024,1,1
0.0,33.0,16.0,0.0,0.0,1.0,19592.668,19335.484,7006.409999999996,1,1
0.0,40.0,12.0,0.0,0.0,1.0,19592.668,19335.484,1686.5949999999975,1,1
0.0,31.0,12.0,1.0,0.0,1.0,19592.668,19466.177,666.9629999999997,1,1
0.0,35.0,12.0,0.0,0.0,1.0,19592.668,19693.548,2942.6620000000003,1,1
0.0,33.0,12.0,0.0,0.0,0.0,19592.668,19693.548,-6293.129000000003,1,1
0.0,22.0,12.0,0.0,0.0,1.0,19592.668,19693.548,-1859.9490000000042,1,1
0.0,29.0,16.0,1.0,0.0,1.0,19592.668,20588.71,23261.402999999995,1,1
0.0,26.0,12.0,0.0,0.0,1.0,19592.668,21125.806,2389.9929999999986,1,1
0.0,23.0,12.0,0.0,0.0,1.0,19592.668,21215.322999999997,5292.248,1,1
0.0,30.0,12.0,0.0,0.0,1.0,19592.668,21483.871,3755.4120000000003,1,1
0.0,43.0,12.0,0.0,0.0,1.0,19592.668,21483.871,2573.230999999996,1,1
0.0,43.0,12.0,0.0,0.0,1.0,19592.668,21483.871,2573.230999999996,1,1
0.0,31.0,12.0,0.0,0.0,1.0,19592.668,21483.871,5528.684000000001,1,1
0.0,23.0,12.0,0.0,0.0,1.0,19592.668,21483.871,1095.5039999999972,1,1
0.0,23.0,13.0,0.0,0.0,1.0,19592.668,21483.871,1686.5949999999975,1,1
0.0,28.0,16.0,0.0,0.0,1.0,19592.668,21483.871,12917.317,1,1
0.0,30.0,12.0,0.0,0.0,1.0,19592.668,21483.871,9961.863000000001,1,1
0.0,53.0,12.0,1.0,0.0,1.0,19592.668,21483.871,4050.9569999999985,1,1
0.0,32.0,12.0,0.0,0.0,1.0,19592.668,21483.871,9961.863000000001,1,1
0.0,43.0,12.0,0.0,0.0,1.0,19592.668,21739.887000000002,9746.114999999998,1,1
0.0,43.0,12.0,0.0,0.0,1.0,19592.668,21739.887000000002,9746.114999999998,1,1
0.0,37.0,17.0,0.0,0.0,0.0,19592.668,23005.645,2573.230999999996,1,1
0.0,23.0,12.0,1.0,0.0,1.0,19592.668,23274.194,1834.3669999999984,1,1
0.0,28.0,12.0,1.0,0.0,1.0,19592.668,24169.355,6267.546999999999,1,1
0.0,27.0,14.0,1.0,0.0,0.0,19592.668,25064.516,9222.999999999996,1,1
0.0,46.0,12.0,0.0,0.0,0.0,19592.668,25064.516,9961.863000000001,1,1
0.0,30.0,12.0,1.0,0.0,1.0,19592.668,26854.839,6304.489999999998,1,1
0.0,35.0,17.0,0.0,0.0,1.0,19592.668,44758.065,17350.495999999996,1,1
0.0,26.0,15.0,0.0,0.0,1.0,19596.587,19335.484,4047.0380000000005,1,1
0.0,25.0,12.0,0.0,0.0,1.0,19641.65,8736.7742,4001.9749999999985,1,1
0.0,24.0,12.0,0.0,0.0,1.0,19706.305,6624.1935,5415.047000000002,1,1
0.0,22.0,14.0,0.0,0.0,1.0,19727.857,20141.129,2556.260000000002,1,1
0.0,27.0,13.0,0.0,0.0,1.0,19735.695,20051.613,17207.468999999997,1,1
0.0,36.0,12.0,1.0,0.0,1.0,19749.409,25064.516,3894.2160000000003,1,1
0.0,35.0,13.0,0.0,0.0,1.0,19788.595,21269.032000000003,-5011.329,1,1
0.0,34.0,12.0,1.0,0.0,1.0,19788.595,23274.194,11243.662999999997,1,1
0.0,28.0,14.0,0.0,0.0,1.0,19984.521,12532.258,11047.736999999997,1,1
0.0,18.0,12.0,0.0,0.0,1.0,19984.521,23274.194,6614.556999999997,1,1
0.0,21.0,12.0,0.0,0.0,1.0,20068.77,21215.322999999997,36823.702999999994,1,1
0.0,28.0,16.0,1.0,0.0,1.0,20082.485,19335.484,1196.7779999999984,1,1
0.0,24.0,14.0,0.0,0.0,1.0,20141.263,0.0,-20141.263,1,0
0.0,30.0,12.0,0.0,0.0,1.0,20180.448,15754.839,13807.263000000003,1,1
0.0,42.0,12.0,0.0,0.0,1.0,20180.448,17455.645,-20180.448,1,1
0.0,24.0,12.0,0.0,0.0,1.0,20180.448,19693.548,9374.083000000002,1,1
0.0,40.0,12.0,0.0,0.0,1.0,20180.448,19693.548,-2447.729000000003,1,1
0.0,25.0,17.0,0.0,0.0,1.0,20180.448,21036.29,2724.314000000002,1,1
0.0,27.0,17.0,0.0,0.0,1.0,20180.448,21578.757999999998,8339.675,1,1
0.0,24.0,16.0,0.0,0.0,1.0,20200.041,17903.226000000002,22654.029999999995,1,1
0.0,25.0,16.0,1.0,0.0,0.0,20233.348,19335.484,2819.186999999998,1,1
0.0,53.0,16.0,0.0,0.0,1.0,20343.067,20112.484,-412.9689999999973,1,1
0.0,28.0,12.0,0.0,0.0,1.0,20376.375,17903.226000000002,12133.61,1,1
0.0,20.0,12.0,0.0,0.0,1.0,20376.375,18655.161,-3382.5190000000002,1,1
0.0,26.0,12.0,0.0,0.0,1.0,20376.375,20946.773999999998,1789.5239999999976,1,1
0.0,33.0,12.0,0.0,0.0,1.0,20503.727,21483.871,184.4449999999997,1,1
0.0,24.0,14.0,0.0,0.0,0.0,20572.301,11637.097,-8159.397999999999,1,1
0.0,38.0,12.0,1.0,0.0,0.0,20572.301,14322.581,-4317.308999999999,1,1
0.0,27.0,12.0,0.0,0.0,1.0,20572.301,17545.161,3957.9600000000028,1,1
0.0,27.0,16.0,0.0,0.0,1.0,20572.301,18619.355,68091.293,1,1
0.0,31.0,13.0,0.0,0.0,1.0,20572.301,18798.387,8982.230000000003,1,1
0.0,26.0,15.0,0.0,0.0,1.0,20572.301,18798.387,3071.3240000000005,1,1
0.0,28.0,16.0,0.0,0.0,1.0,20572.301,18798.387,1593.5979999999981,1,1
0.0,26.0,17.0,0.0,0.0,1.0,20572.301,18977.418999999998,14893.136999999995,1,1
0.0,52.0,12.0,0.0,0.0,1.0,20572.301,18977.418999999998,115.87099999999919,1,1
0.0,25.0,12.0,0.0,0.0,1.0,20572.301,20588.71,1889.143,1,1
0.0,24.0,12.0,0.0,0.0,1.0,20572.301,20767.742,1593.5979999999981,1,1
0.0,41.0,12.0,0.0,0.0,1.0,20572.301,21483.871,4738.200000000001,1,1
0.0,40.0,12.0,0.0,0.0,1.0,20572.301,24772.694,12014.525000000001,1,1
0.0,40.0,12.0,0.0,0.0,1.0,20572.301,24772.694,12014.525000000001,1,1
0.0,32.0,13.0,0.0,0.0,1.0,20572.301,25064.516,-13183.668099999999,1,1
0.0,24.0,12.0,1.0,0.0,1.0,20572.301,25959.677000000003,10459.956999999999,1,1
0.0,46.0,12.0,1.0,0.0,1.0,20572.301,32225.806,-12690.107499999998,1,1
0.0,31.0,13.0,0.0,0.0,1.0,20572.301,33658.065,10459.956999999999,1,1
0.0,25.0,15.0,0.0,0.0,0.0,20738.839,21483.871,18273.143000000004,1,1
0.0,29.0,12.0,0.0,0.0,1.0,20768.228,0.0,23563.569,1,0
0.0,25.0,14.0,0.0,0.0,0.0,20768.228,14322.581,-3331.054,1,1
0.0,42.0,16.0,0.0,0.0,1.0,20768.228,19693.548,1397.6709999999985,1,1
0.0,24.0,12.0,0.0,0.0,1.0,20768.228,23274.194,6717.486000000001,1,1
0.0,25.0,14.0,1.0,0.0,1.0,20768.228,23274.194,5535.305,1,1
0.0,44.0,12.0,0.0,0.0,1.0,20895.58,12174.194,67.44899999999689,1,1
0.0,27.0,12.0,0.0,0.0,0.0,20964.155,18440.323,2383.925000000003,1,1
0.0,28.0,14.0,0.0,0.0,1.0,20964.155,20588.71,7482.082000000002,1,1
0.0,33.0,16.0,0.0,0.0,1.0,20964.155,21483.871,1053.9710000000014,1,1
0.0,25.0,16.0,0.0,0.0,1.0,20964.155,24706.452,5265.492000000002,1,1
0.0,26.0,12.0,1.0,0.0,1.0,21116.978,22379.032000000003,4004.3740000000034,1,1
0.0,39.0,12.0,0.0,0.0,1.0,21138.53,20366.71,-6089.362999999999,1,1
0.0,31.0,14.0,0.0,0.0,1.0,21140.488999999998,20141.129,-1486.7259999999987,1,1
0.0,31.0,14.0,0.0,0.0,1.0,21140.488999999998,20141.129,-1486.7259999999987,1,1
0.0,23.0,13.0,1.0,0.0,1.0,21160.081000000002,17903.226000000002,2483.543999999998,1,1
0.0,42.0,12.0,0.0,0.0,1.0,21160.081000000002,21483.871,-8927.460000000001,1,1
0.0,36.0,14.0,0.0,0.0,1.0,21160.081000000002,23460.387000000002,-21160.081000000002,1,1
0.0,26.0,12.0,0.0,0.0,1.0,21160.081000000002,24169.355,119.18199999999706,1,1
0.0,46.0,17.0,0.0,0.0,0.0,21258.045,24094.161,3529.341000000004,1,1
0.0,31.0,12.0,0.0,0.0,1.0,21356.007999999998,15038.71,14109.429999999997,1,1
0.0,27.0,12.0,1.0,0.0,1.0,21356.007999999998,20588.71,366.57300000000396,1,1
0.0,25.0,12.0,0.0,1.0,1.0,21512.749,26586.29,4046.0099999999984,1,1
0.0,42.0,16.0,0.0,0.0,1.0,21551.935,0.0,19824.408999999996,1,0
0.0,28.0,12.0,0.0,0.0,1.0,21551.935,8366.1774,-21551.935,1,1
0.0,28.0,12.0,0.0,0.0,1.0,21551.935,10562.903,170.64600000000064,1,1
0.0,27.0,13.0,0.0,0.0,1.0,21551.935,14322.581,-5296.943000000001,1,1
0.0,35.0,12.0,1.0,0.0,1.0,21551.935,14322.581,-5913.155000000001,1,1
0.0,35.0,12.0,1.0,0.0,1.0,21551.935,14322.581,-5913.155000000001,1,1
0.0,26.0,12.0,0.0,0.0,1.0,21551.935,15217.742,5047.142999999996,1,1
0.0,19.0,12.0,0.0,0.0,1.0,21551.935,15754.839,-2341.4900000000016,1,1
0.0,29.0,12.0,0.0,0.0,1.0,21551.935,17008.065,-863.7630000000026,1,1
0.0,34.0,12.0,1.0,0.0,1.0,21551.935,17903.226000000002,3569.4170000000013,1,1
0.0,28.0,16.0,0.0,0.0,1.0,21551.935,18619.355,22779.861999999997,1,1
0.0,31.0,16.0,0.0,0.0,1.0,21551.935,18798.387,1796.1450000000004,1,1
0.0,37.0,15.0,1.0,0.0,0.0,21551.935,19210.161,-3819.216000000004,1,1
0.0,40.0,12.0,0.0,0.0,1.0,21551.935,19693.548,9480.322999999997,1,1
0.0,37.0,12.0,0.0,0.0,1.0,21551.935,19693.548,22779.861999999997,1,1
0.0,48.0,12.0,0.0,0.0,1.0,21551.935,20230.645,-21551.935,1,1
0.0,43.0,12.0,0.0,0.0,1.0,21551.935,20588.71,-2341.4900000000016,1,1
0.0,26.0,16.0,0.0,0.0,1.0,21551.935,20588.71,7263.7329999999965,1,1
0.0,29.0,12.0,0.0,0.0,1.0,21551.935,20588.71,-1602.6260000000038,1,1
0.0,27.0,12.0,0.0,0.0,1.0,21551.935,21120.435,1500.5999999999985,1,1
0.0,22.0,14.0,0.0,0.0,1.0,21551.935,21483.871,1648.3719999999994,1,1
0.0,23.0,12.0,0.0,0.0,1.0,21551.935,21483.871,5047.142999999996,1,1
0.0,21.0,12.0,0.0,0.0,1.0,21551.935,21483.871,-9017.858000000002,1,1
0.0,36.0,12.0,0.0,0.0,1.0,21551.935,21483.871,2091.6899999999987,1,1
0.0,26.0,16.0,0.0,0.0,1.0,21551.935,21483.871,7940.531999999999,1,1
0.0,33.0,12.0,0.0,0.0,1.0,21551.935,21483.871,-124.90000000000146,1,1
0.0,37.0,12.0,0.0,0.0,1.0,21551.935,22379.032000000003,2830.5529999999962,1,1
0.0,29.0,16.0,0.0,0.0,0.0,21551.935,22737.097,11696.912999999997,1,1
0.0,25.0,14.0,0.0,0.0,1.0,21551.935,22916.129,9953.196,1,1
0.0,27.0,16.0,0.0,0.0,1.0,21551.935,23274.194,6081.552,1,1
0.0,41.0,17.0,0.0,0.0,1.0,21551.935,23274.194,1352.8270000000011,1,1
0.0,29.0,16.0,0.0,0.0,1.0,21551.935,23274.194,2091.6899999999987,1,1
0.0,34.0,14.0,0.0,0.0,1.0,21551.935,23274.194,613.9639999999963,1,1
0.0,45.0,12.0,0.0,0.0,1.0,21551.935,23632.257999999998,5081.131000000001,1,1
0.0,41.0,12.0,1.0,0.0,1.0,21551.935,24885.484,-124.90000000000146,1,1
0.0,35.0,13.0,1.0,0.0,1.0,21551.935,25959.677000000003,4871.293999999998,1,1
0.0,23.0,12.0,0.0,0.0,1.0,21551.935,25959.677000000003,37113.81,1,1
0.0,43.0,17.0,0.0,0.0,0.0,21551.935,25959.677000000003,15391.228999999996,1,1
0.0,21.0,12.0,0.0,0.0,1.0,21551.935,26138.71,16868.956000000002,1,1
0.0,22.0,12.0,0.0,0.0,1.0,21551.935,26765.322999999997,13913.502999999993,1,1
0.0,25.0,17.0,0.0,0.0,1.0,21551.935,31151.612999999998,32385.084999999995,1,1
0.0,23.0,16.0,0.0,0.0,1.0,21551.935,35806.452000000005,22779.861999999997,1,1
0.0,28.0,14.0,0.0,0.0,1.0,21649.897999999997,26854.839,516.0010000000002,1,1
0.0,44.0,13.0,0.0,0.0,1.0,21679.287,21918.918999999998,486.61199999999735,1,1
0.0,23.0,12.0,0.0,0.0,0.0,21747.862,11413.306,-19531.272100000002,1,1
0.0,39.0,14.0,0.0,0.0,1.0,21747.862,21841.935,-3128.5070000000014,1,1
0.0,23.0,12.0,0.0,0.0,1.0,21865.417999999998,21483.871,3255.9340000000047,1,1
0.0,24.0,14.0,1.0,0.0,1.0,21869.336,26353.548,-3102.208999999999,1,1
0.0,24.0,13.0,0.0,1.0,1.0,21922.236,24742.257999999998,13395.429,1,1
0.0,51.0,12.0,0.0,0.0,1.0,21943.787999999997,19156.452,2438.7000000000007,1,1
0.0,34.0,12.0,0.0,0.0,1.0,21943.787999999997,20409.677,-812.2979999999952,1,1
0.0,27.0,12.0,0.0,0.0,1.0,21943.787999999997,20588.71,-3619.9779999999955,1,1
0.0,29.0,17.0,0.0,0.0,1.0,21943.787999999997,21752.418999999998,222.1110000000008,1,1
0.0,26.0,14.0,1.0,0.0,1.0,21943.787999999997,25959.677000000003,14999.376,1,1
0.0,26.0,13.0,0.0,1.0,1.0,21953.585,5671.7419,3906.630000000001,1,1
0.0,23.0,14.0,0.0,0.0,0.0,22139.715,18798.387,19236.628999999997,1,1
0.0,46.0,12.0,0.0,0.0,1.0,22139.715,22622.516,1503.9099999999999,1,1
0.0,27.0,12.0,0.0,0.0,0.0,22139.715,25422.581000000002,39629.255999999994,1,1
0.0,30.0,17.0,1.0,0.0,1.0,22139.715,27929.032000000003,11109.132999999998,1,1
0.0,25.0,12.0,1.0,0.0,1.0,22139.715,33300.0,7414.8160000000025,1,1
0.0,27.0,14.0,0.0,0.0,1.0,22218.086,23306.418999999998,4380.991999999998,1,1
0.0,27.0,17.0,0.0,0.0,1.0,22237.678,22379.032000000003,-7460.411999999998,1,1
0.0,50.0,12.0,0.0,0.0,1.0,22306.252999999997,27544.112999999998,4570.638000000003,1,1
0.0,50.0,12.0,0.0,0.0,1.0,22306.252999999997,27544.112999999998,4570.638000000003,1,1
0.0,50.0,12.0,0.0,0.0,1.0,22306.252999999997,27544.112999999998,4570.638000000003,1,1
0.0,48.0,12.0,0.0,0.0,1.0,22321.927000000003,23881.112999999998,3077.2369999999974,1,1
0.0,24.0,16.0,0.0,0.0,1.0,22335.642000000003,22880.322999999997,6701.684999999998,1,1
0.0,25.0,12.0,0.0,1.0,1.0,22335.642000000003,24169.355,8696.615999999995,1,1
0.0,37.0,12.0,0.0,0.0,1.0,22441.442000000003,16385.032,828.3179999999957,1,1
0.0,37.0,12.0,0.0,0.0,1.0,22441.442000000003,16385.032,828.3179999999957,1,1
0.0,29.0,12.0,1.0,0.0,1.0,22531.568,18619.355,1112.0570000000007,1,1
0.0,27.0,15.0,0.0,0.0,1.0,22531.568,20588.71,12933.869999999995,1,1
0.0,41.0,12.0,0.0,1.0,1.0,22531.568,20946.773999999998,-365.6690000000017,1,1
0.0,29.0,12.0,0.0,0.0,1.0,22531.568,21483.871,-365.6690000000017,1,1
0.0,27.0,16.0,0.0,0.0,1.0,22531.568,21483.871,1112.0570000000007,1,1
0.0,44.0,12.0,0.0,0.0,1.0,22531.568,22379.032000000003,1112.0570000000007,1,1
0.0,26.0,13.0,0.0,0.0,1.0,22531.568,22379.032000000003,14707.142,1,1
0.0,34.0,12.0,0.0,0.0,1.0,22531.568,22379.032000000003,4067.5099999999984,1,1
0.0,20.0,12.0,0.0,0.0,1.0,22531.568,23274.194,1850.9199999999983,1,1
0.0,43.0,14.0,0.0,0.0,1.0,22531.568,23274.194,5988.555,1,1
0.0,47.0,12.0,0.0,1.0,1.0,22531.568,25028.71,3033.101999999999,1,1
0.0,31.0,12.0,0.0,0.0,1.0,22531.568,25064.516,7022.963000000003,1,1
0.0,33.0,12.0,0.0,0.0,1.0,22531.568,26496.773999999998,2442.0109999999986,1,1
0.0,24.0,12.0,1.0,0.0,0.0,22531.568,26854.839,7022.963000000003,1,1
0.0,27.0,16.0,0.0,0.0,0.0,22531.568,30435.484,20322.502999999997,1,1
0.0,23.0,14.0,0.0,0.0,1.0,22531.568,33658.065,4067.5099999999984,1,1
0.0,27.0,17.0,0.0,0.0,1.0,22594.265,18261.29,6221.402999999998,1,1
0.0,50.0,16.0,0.0,0.0,0.0,22629.532000000003,19693.548,-4896.813000000006,1,1
0.0,22.0,14.0,0.0,0.0,1.0,22682.432,24706.452,-1994.260000000002,1,1
0.0,31.0,12.0,1.0,0.0,1.0,22727.495,1503.871,5053.764999999999,1,1
0.0,34.0,12.0,0.0,0.0,1.0,22727.495,18619.355,-2039.3230000000003,1,1
0.0,28.0,12.0,0.0,0.0,1.0,22727.495,20051.613,177.26700000000346,1,1
0.0,26.0,12.0,0.0,0.0,1.0,22727.495,21483.871,3871.5829999999987,1,1
0.0,46.0,12.0,0.0,0.0,1.0,22727.495,21841.935,177.26700000000346,1,1
0.0,27.0,17.0,0.0,0.0,1.0,22727.495,22379.032000000003,1359.4480000000003,1,1
0.0,47.0,13.0,0.0,0.0,1.0,22727.495,22558.065,1654.9929999999986,1,1
0.0,29.0,17.0,0.0,0.0,1.0,22923.422000000002,21483.871,4118.973999999998,1,1
0.0,24.0,16.0,0.0,0.0,0.0,22923.422000000002,22379.032000000003,3527.883999999998,1,1
0.0,30.0,16.0,0.0,0.0,1.0,22923.422000000002,23274.194,5153.382999999998,1,1
0.0,23.0,12.0,0.0,0.0,1.0,22982.2,24033.29,-8204.934,1,1
0.0,27.0,15.0,0.0,0.0,1.0,23119.347999999998,0.0,-23119.347999999998,1,0
0.0,25.0,12.0,0.0,0.0,1.0,23119.347999999998,24074.467999999997,2075.8899999999994,1,1
0.0,26.0,12.0,0.0,0.0,1.0,23315.275,26767.112999999998,4318.2119999999995,1,1
0.0,26.0,12.0,0.0,0.0,1.0,23511.202,0.0,-23511.202,1,0
0.0,25.0,12.0,0.0,0.0,1.0,23511.202,11279.032,-2231.939000000002,1,1
0.0,32.0,12.0,0.0,0.0,1.0,23511.202,13785.483999999999,7521.055999999997,1,1
0.0,32.0,12.0,0.0,1.0,1.0,23511.202,13964.516000000001,42986.49399999999,1,1
0.0,50.0,16.0,0.0,0.0,0.0,23511.202,14322.581,16462.780000000002,1,1
0.0,25.0,13.0,0.0,0.0,0.0,23511.202,14322.581,-2660.480000000003,1,1
0.0,33.0,12.0,1.0,0.0,1.0,23511.202,14322.581,132.42299999999886,1,1
0.0,27.0,12.0,0.0,0.0,1.0,23511.202,15038.71,-10773.199,1,1
0.0,28.0,16.0,1.0,0.0,1.0,23511.202,16112.903,-1493.076000000001,1,1
0.0,28.0,12.0,0.0,0.0,1.0,23511.202,16112.903,-23511.202,1,1
0.0,38.0,12.0,0.0,0.0,1.0,23511.202,16112.903,6782.192999999999,1,1
0.0,31.0,12.0,0.0,0.0,1.0,23511.202,17903.226000000002,-1345.3030000000035,1,1
0.0,28.0,12.0,0.0,0.0,1.0,23511.202,18798.387,13431.961999999996,1,1
0.0,43.0,12.0,1.0,0.0,1.0,23511.202,19421.418999999998,-9951.583000000002,1,1
0.0,37.0,17.0,1.0,0.0,1.0,23511.202,19693.548,53330.58,1,1
0.0,37.0,17.0,1.0,0.0,1.0,23511.202,19693.548,53330.58,1,1
0.0,23.0,12.0,0.0,0.0,1.0,23511.202,19854.677,-4596.302,1,1
0.0,55.0,12.0,0.0,0.0,1.0,23511.202,20588.71,-1345.3030000000035,1,1
0.0,34.0,17.0,0.0,0.0,1.0,23511.202,20588.71,-89.23600000000079,1,1
0.0,28.0,17.0,0.0,0.0,1.0,23511.202,20946.773999999998,45941.947,1,1
0.0,31.0,14.0,0.0,0.0,1.0,23511.202,21483.871,4318.823,1,1
0.0,28.0,12.0,0.0,0.0,1.0,23511.202,21483.871,132.42299999999886,1,1
0.0,25.0,12.0,0.0,1.0,1.0,23511.202,21483.871,1610.1500000000015,1,1
0.0,54.0,15.0,0.0,0.0,1.0,23511.202,21483.871,35597.86099999999,1,1
0.0,42.0,12.0,1.0,0.0,0.0,23511.202,21483.871,-1345.3030000000035,1,1
0.0,35.0,12.0,0.0,0.0,1.0,23511.202,21483.871,6043.3290000000015,1,1
